t,u,v,raw
7.185,1.2,1.085,1149
7.198,1.2,1.088,1152
7.203,1.2,1.088,1152
7.204,1.2,1.085,1149
7.205,1.2,1.087,1151
7.206,1.2,1.082,1145
7.207,1.2,1.085,1148
7.208,1.2,1.08,1143
7.211,1.2,1.082,1145
7.211,1.2,1.089,1153
7.212,1.2,1.083,1146
7.225,1.2,1.089,1153
7.226,1.2,1.088,1152
7.227,1.2,1.084,1147
7.228,1.2,1.088,1152
7.229,1.2,1.082,1145
7.234,1.2,1.089,1153
7.241,1.2,1.087,1151
7.242,1.2,1.085,1149
7.243,1.2,1.082,1145
7.244,1.2,1.087,1151
7.245,1.2,1.082,1145
7.246,1.2,1.085,1149
7.247,1.2,1.087,1151
7.254,1.2,1.088,1152
7.256,1.2,1.087,1151
7.257,1.2,1.087,1151
7.257,1.2,1.089,1154
7.258,1.2,1.087,1151
7.263,1.2,1.08,1143
7.269,1.2,1.086,1150
7.271,1.2,1.092,1157
7.271,1.2,1.088,1152
7.272,1.2,1.087,1151
7.277,1.2,1.084,1147
7.278,1.2,1.087,1151
7.279,1.2,1.088,1152
7.284,1.2,1.09,1155
7.285,1.2,1.09,1155
7.29,1.2,1.09,1155
7.292,1.2,1.087,1151
7.311,1.2,1.092,1157
7.312,1.2,1.091,1156
7.313,1.2,1.089,1154
7.314,1.2,1.093,1158
7.315,1.2,1.089,1154
7.316,1.2,1.106,1174
7.317,1.2,1.091,1156
7.329,1.2,1.089,1154
7.33,1.2,1.089,1154
7.331,1.2,1.096,1162
7.334,1.2,1.09,1155
7.335,1.2,1.09,1155
7.336,1.2,1.089,1154
7.337,1.2,1.094,1159
7.338,1.2,1.094,1159
7.339,1.2,1.089,1154
7.34,1.2,1.093,1158
7.341,1.2,1.093,1158
7.351,1.2,1.092,1157
7.352,1.2,1.095,1161
7.358,1.2,1.093,1158
7.359,1.2,1.088,1152
7.36,1.2,1.096,1162
7.365,1.2,1.09,1155
7.372,1.2,1.093,1158
7.377,1.2,1.093,1158
7.379,1.2,1.092,1157
7.38,1.2,1.092,1157
7.38,1.2,1.087,1151
7.386,1.2,1.094,1159
7.387,1.2,1.094,1159
7.388,1.2,1.095,1161
7.389,1.2,1.086,1150
7.39,1.2,1.09,1155
7.391,1.2,1.089,1154
7.392,1.2,1.097,1163
7.393,1.2,1.09,1155
7.394,1.2,1.094,1159
7.404,1.2,1.094,1159
7.408,1.2,1.094,1159
7.412,1.2,1.09,1155
7.413,1.2,1.094,1159
7.414,1.2,1.098,1164
7.427,1.2,1.098,1165
7.432,1.2,1.098,1165
7.433,1.2,1.093,1158
7.434,1.2,1.087,1151
7.435,1.2,1.098,1165
7.436,1.2,1.1,1167
7.437,1.2,1.098,1165
7.438,1.2,1.098,1165
7.439,1.2,1.103,1170
7.44,1.2,1.093,1158
7.451,1.2,1.101,1168
7.455,1.2,1.093,1158
7.462,1.2,1.095,1161
7.464,1.2,1.094,1159
7.465,1.2,1.097,1163
7.466,1.2,1.098,1164
7.467,1.2,1.095,1161
7.467,1.2,1.099,1166
7.468,1.2,1.097,1163
7.469,1.2,1.11,1179
7.47,1.2,1.092,1157
7.472,1.2,1.098,1165
7.473,1.2,1.097,1163
7.483,1.2,1.1,1167
7.485,1.2,1.098,1165
7.485,1.2,1.1,1167
7.486,1.2,1.098,1164
7.487,1.2,1.099,1166
7.488,1.2,1.113,1183
7.489,1.2,1.099,1166
7.49,1.2,1.096,1162
7.491,1.2,1.098,1165
7.502,1.2,1.093,1158
7.503,1.2,1.096,1162
7.508,1.2,1.096,1162
7.509,1.2,1.101,1168
7.51,1.2,1.099,1166
7.511,1.2,1.1,1167
7.512,1.2,1.079,1141
7.516,1.2,1.099,1166
7.517,1.2,1.098,1164
7.519,1.2,1.108,1176
7.519,1.2,1.098,1165
7.521,1.2,1.101,1168
7.522,1.2,1.094,1159
7.526,1.2,1.097,1163
7.539,1.2,1.1,1167
7.546,1.2,1.101,1168
7.547,1.2,1.101,1168
7.552,1.2,1.101,1168
7.553,1.2,1.094,1159
7.554,1.2,1.094,1159
7.555,1.2,1.099,1166
7.556,1.2,1.097,1163
7.568,1.2,1.1,1167
7.569,1.2,1.097,1163
7.57,1.2,1.102,1169
7.571,1.2,1.098,1165
7.572,1.2,1.101,1168
7.573,1.2,1.102,1169
7.574,1.2,1.101,1168
7.575,1.2,1.101,1168
7.576,1.2,1.101,1168
7.577,1.2,1.097,1163
7.588,1.2,1.101,1168
7.589,1.2,1.099,1166
7.59,1.2,1.101,1168
7.591,1.2,1.101,1168
7.593,1.2,1.104,1172
7.594,1.2,1.101,1168
7.601,1.2,1.099,1166
7.608,1.2,1.101,1168
7.609,1.2,1.101,1168
7.61,1.2,1.101,1168
7.611,1.2,1.1,1167
7.612,1.2,1.101,1168
7.613,1.2,1.103,1170
7.614,1.2,1.099,1166
7.615,1.2,1.102,1169
7.616,1.2,1.102,1169
7.626,1.2,1.102,1169
7.627,1.2,1.1,1167
7.628,1.2,1.101,1168
7.629,1.2,1.1,1167
7.63,1.2,1.101,1168
7.637,1.2,1.101,1168
7.639,1.2,1.101,1168
7.645,1.2,1.101,1168
7.659,1.2,1.101,1168
7.661,1.2,1.102,1169
7.661,1.2,1.105,1173
7.662,1.2,1.108,1177
7.663,1.2,1.103,1171
7.664,1.2,1.105,1173
7.665,1.2,1.101,1168
7.666,1.2,1.102,1169
7.667,1.2,1.103,1170
7.677,1.2,1.102,1169
7.678,1.2,1.101,1168
7.685,1.2,1.102,1169
7.686,1.2,1.101,1168
7.687,1.2,1.103,1170
7.692,1.2,1.105,1173
7.696,1.2,1.104,1172
7.697,1.2,1.107,1175
7.698,1.2,1.101,1168
7.699,1.2,1.103,1170
7.7,1.2,1.106,1174
7.701,1.2,1.102,1169
7.702,1.2,1.104,1172
7.704,1.2,1.093,1158
7.704,1.2,1.102,1169
7.718,1.2,1.104,1172
7.719,1.2,1.107,1175
7.72,1.2,1.103,1171
7.721,1.2,1.103,1171
7.722,1.2,1.103,1171
7.723,1.2,1.106,1174
7.735,1.2,1.105,1173
7.736,1.2,1.109,1178
7.739,1.2,1.107,1175
7.74,1.2,1.105,1173
7.742,1.2,1.101,1168
7.743,1.2,1.103,1170
7.744,1.2,1.112,1181
7.745,1.2,1.108,1177
7.746,1.2,1.108,1177
7.747,1.2,1.107,1175
7.748,1.2,1.109,1178
7.749,1.2,1.105,1173
7.75,1.2,1.101,1168
7.76,1.2,1.103,1171
7.762,1.2,1.109,1178
7.763,1.2,1.105,1173
7.763,1.2,1.107,1175
7.765,1.2,1.113,1183
7.765,1.2,1.105,1173
7.766,1.2,1.101,1168
7.769,1.2,1.113,1183
7.77,1.2,1.106,1174
7.771,1.2,1.104,1172
7.784,1.2,1.106,1174
7.789,1.2,1.109,1178
7.796,1.2,1.104,1172
7.803,1.2,1.108,1177
7.81,1.2,1.106,1174
7.817,1.2,1.11,1179
7.822,1.2,1.109,1178
7.823,1.2,1.114,1184
7.824,1.2,1.11,1179
7.825,1.2,1.108,1177
7.826,1.2,1.11,1179
7.831,1.2,1.112,1181
7.833,1.2,1.107,1175
7.836,1.2,1.11,1179
7.844,1.2,1.112,1181
7.845,1.2,1.109,1178
7.846,1.2,1.113,1183
7.847,1.2,1.11,1179
7.848,1.2,1.115,1185
7.849,1.2,1.115,1185
7.85,1.2,1.11,1179
7.851,1.2,1.112,1181
7.852,1.2,1.103,1171
7.863,1.2,1.11,1179
7.869,1.2,1.089,1153
7.87,1.2,1.11,1179
7.871,1.2,1.106,1174
7.872,1.2,1.112,1182
7.873,1.2,1.114,1184
7.874,1.2,1.111,1180
7.875,1.2,1.117,1187
7.876,1.2,1.112,1182
7.877,1.2,1.112,1181
7.878,1.2,1.105,1173
7.889,1.2,1.12,1191
7.897,1.2,1.115,1185
7.899,1.2,1.112,1181
7.909,1.2,1.116,1186
7.911,1.2,1.107,1175
7.912,1.2,1.112,1181
7.912,1.2,1.107,1175
7.913,1.2,1.116,1186
7.914,1.2,1.112,1181
7.915,1.2,1.112,1181
7.916,1.2,1.112,1182
7.917,1.2,1.112,1181
7.927,1.2,1.114,1184
7.932,1.2,1.113,1183
7.933,1.2,1.116,1186
7.934,1.2,1.109,1178
7.935,1.2,1.112,1182
7.936,1.2,1.113,1183
7.937,1.2,1.116,1186
7.944,1.2,1.115,1185
7.945,1.2,1.112,1181
7.946,1.2,1.111,1180
7.949,1.2,1.12,1191
7.95,1.2,1.113,1183
7.951,1.2,1.114,1184
7.952,1.2,1.118,1189
7.953,1.2,1.112,1181
7.954,1.2,1.111,1180
7.955,1.2,1.114,1184
7.956,1.2,1.119,1190
7.966,1.2,1.114,1184
7.968,1.2,1.117,1187
7.969,1.2,1.116,1186
7.976,1.2,1.117,1187
7.983,1.2,1.112,1181
7.987,1.2,1.113,1183
7.988,1.2,1.112,1182
7.989,1.2,1.115,1185
7.99,1.2,1.114,1184
7.991,1.2,1.112,1182
7.992,1.2,1.113,1183
7.993,1.2,1.117,1188
7.994,1.2,1.119,1190
7.995,1.2,1.122,1194
7.996,1.2,1.113,1183
8.007,1.2,1.121,1192
8.008,1.2,1.112,1182
8.011,1.2,1.118,1189
8.012,1.2,1.119,1190
8.013,1.2,1.117,1187
8.014,1.2,1.115,1185
8.015,1.2,1.125,1197
8.016,1.2,1.115,1185
8.017,1.2,1.116,1186
8.018,1.2,1.115,1185
8.019,1.2,1.118,1189
8.029,1.2,1.119,1190
8.03,1.2,1.123,1195
8.035,1.2,1.115,1185
8.036,1.2,1.116,1186
8.037,1.2,1.116,1186
8.038,1.2,1.118,1189
8.039,1.2,1.116,1186
8.04,1.2,1.117,1187
8.041,1.2,1.112,1182
8.042,1.2,1.122,1194
8.043,1.2,1.117,1187
8.044,1.2,1.122,1194
8.054,1.2,1.118,1189
8.059,1.2,1.114,1184
8.06,1.2,1.12,1191
8.062,1.2,1.117,1188
8.063,1.2,1.12,1191
8.064,1.2,1.12,1191
8.065,1.2,1.12,1191
8.067,1.2,1.123,1195
8.068,1.2,1.12,1191
8.07,1.2,1.12,1191
8.071,1.2,1.117,1187
8.072,1.2,1.121,1193
8.079,1.2,1.122,1194
8.081,1.2,1.124,1196
8.081,1.2,1.119,1190
8.085,1.2,1.121,1193
8.086,1.2,1.12,1191
8.087,1.2,1.119,1190
8.088,1.2,1.114,1184
8.089,1.2,1.12,1191
8.09,1.2,1.123,1195
8.091,1.2,1.117,1188
8.101,1.2,1.117,1187
8.102,1.2,1.119,1190
8.103,1.2,1.122,1194
8.104,1.2,1.121,1193
8.105,1.2,1.115,1185
8.106,1.2,1.117,1187
8.107,1.2,1.115,1185
8.108,1.2,1.118,1189
8.109,1.2,1.118,1189
8.121,1.2,1.115,1185
8.122,1.2,1.118,1189
8.123,1.2,1.12,1191
8.124,1.2,1.115,1185
8.125,1.2,1.114,1184
8.126,1.2,1.12,1191
8.138,1.2,1.117,1187
8.141,1.2,1.12,1191
8.143,1.2,1.115,1185
8.144,1.2,1.12,1191
8.145,1.2,1.121,1193
8.146,1.2,1.119,1190
8.147,1.2,1.123,1195
8.148,1.2,1.126,1198
8.149,1.2,1.118,1189
8.15,1.2,1.122,1194
8.151,1.2,1.119,1190
8.161,1.2,1.123,1195
8.165,1.2,1.127,1200
8.166,1.2,1.118,1189
8.167,1.2,1.124,1196
8.168,1.2,1.119,1190
8.169,1.2,1.122,1194
8.17,1.2,1.125,1197
8.171,1.2,1.12,1191
8.172,1.2,1.119,1190
8.173,1.2,1.115,1185
8.183,1.2,1.121,1192
8.184,1.2,1.122,1194
8.185,1.2,1.122,1194
8.186,1.2,1.125,1197
8.19,1.2,1.125,1197
8.191,1.2,1.12,1191
8.192,1.2,1.125,1197
8.194,1.2,1.123,1195
8.195,1.2,1.119,1190
8.196,1.2,1.118,1189
8.197,1.2,1.14,1216
8.198,1.2,1.123,1195
8.199,1.2,1.126,1199
8.199,1.2,1.126,1199
8.21,1.2,1.126,1199
8.222,1.2,1.127,1200
8.223,1.2,1.12,1191
8.224,1.2,1.122,1194
8.225,1.2,1.119,1190
8.226,1.2,1.124,1196
8.229,1.2,1.128,1201
8.23,1.2,1.122,1194
8.233,1.2,1.118,1189
8.24,1.2,1.123,1195
8.241,1.2,1.121,1193
8.242,1.2,1.122,1194
8.247,1.2,1.127,1200
8.249,1.2,1.123,1195
8.25,1.2,1.124,1196
8.251,1.2,1.126,1198
8.253,1.2,1.126,1198
8.254,1.2,1.122,1194
8.255,1.2,1.127,1200
8.256,1.2,1.127,1200
8.263,1.2,1.122,1194
8.265,1.2,1.126,1199
8.266,1.2,1.132,1206
8.267,1.2,1.126,1198
8.274,1.2,1.126,1199
8.288,1.2,1.12,1191
8.289,1.2,1.127,1200
8.29,1.2,1.127,1200
8.291,1.2,1.124,1196
8.292,1.2,1.127,1200
8.293,1.2,1.126,1199
8.294,1.2,1.123,1195
8.295,1.2,1.125,1197
8.296,1.2,1.127,1200
8.297,1.2,1.127,1200
8.307,1.2,1.122,1194
8.312,1.2,1.125,1197
8.313,1.2,1.127,1200
8.314,1.2,1.127,1200
8.315,1.2,1.127,1200
8.316,1.2,1.131,1204
8.318,1.2,1.126,1199
8.318,1.2,1.128,1201
8.319,1.2,1.124,1196
8.32,1.2,1.125,1197
8.321,1.2,1.127,1200
8.332,1.2,1.128,1201
8.345,1.2,1.127,1200
8.347,1.2,1.131,1204
8.348,1.2,1.127,1200
8.348,1.2,1.126,1199
8.349,1.2,1.126,1199
8.35,1.2,1.127,1200
8.351,1.2,1.127,1200
8.352,1.2,1.127,1200
8.353,1.2,1.127,1200
8.356,1.2,1.133,1207
8.358,1.2,1.126,1199
8.359,1.2,1.127,1200
8.36,1.2,1.13,1203
8.371,1.2,1.127,1200
8.377,1.2,1.125,1197
8.378,1.2,1.126,1199
8.379,1.2,1.127,1200
8.38,1.2,1.126,1198
8.381,1.2,1.127,1200
8.382,1.2,1.123,1195
8.394,1.2,1.128,1201
8.401,1.2,1.129,1202
8.403,1.2,1.13,1203
8.403,1.2,1.127,1200
8.409,1.2,1.127,1200
8.411,1.2,1.125,1197
8.412,1.2,1.129,1202
8.416,1.2,1.13,1203
8.417,1.2,1.131,1205
8.418,1.2,1.127,1200
8.419,1.2,1.128,1201
8.42,1.2,1.128,1201
8.421,1.2,1.128,1201
8.422,1.2,1.131,1204
8.423,1.2,1.127,1200
8.425,1.2,1.129,1202
8.425,1.2,1.131,1204
8.432,1.2,1.129,1202
8.433,1.2,1.127,1200
8.434,1.2,1.129,1202
8.435,1.2,1.13,1203
8.436,1.2,1.129,1202
8.437,1.2,1.13,1203
8.447,1.2,1.13,1203
8.448,1.2,1.127,1200
8.449,1.2,1.128,1201
8.45,1.2,1.132,1206
8.451,1.2,1.129,1202
8.452,1.2,1.127,1200
8.453,1.2,1.132,1206
8.454,1.2,1.13,1203
8.455,1.2,1.128,1201
8.465,1.2,1.129,1202
8.466,1.2,1.128,1201
8.467,1.2,1.127,1200
8.468,1.2,1.127,1200
8.469,1.2,1.126,1199
8.478,1.2,1.129,1202
8.485,1.2,1.14,1215
8.488,1.2,1.129,1202
8.501,1.2,1.133,1207
8.515,1.2,1.123,1195
8.518,1.2,1.14,1215
8.52,1.2,1.13,1203
8.521,1.2,1.129,1202
8.522,1.2,1.131,1204
8.523,1.2,1.129,1202
8.524,1.2,1.131,1205
8.525,1.2,1.128,1201
8.526,1.2,1.133,1207
8.527,1.2,1.126,1198
8.528,1.2,1.127,1200
8.538,1.2,1.136,1211
8.549,1.2,1.133,1207
8.552,1.2,1.139,1214
8.553,1.2,1.133,1207
8.554,1.2,1.128,1201
8.567,1.2,1.133,1207
8.574,1.2,1.136,1211
8.577,1.2,1.127,1200
8.578,1.2,1.136,1211
8.58,1.2,1.133,1207
8.581,1.2,1.13,1203
8.586,1.2,1.133,1207
8.587,1.2,1.135,1209
8.588,1.2,1.132,1206
8.589,1.2,1.129,1202
8.59,1.2,1.13,1203
8.595,1.2,1.131,1204
8.597,1.2,1.132,1206
8.598,1.2,1.137,1212
8.598,1.2,1.135,1209
8.599,1.2,1.141,1217
8.6,1.2,1.133,1207
8.601,1.2,1.131,1205
8.602,1.2,1.138,1213
8.612,1.2,1.139,1214
8.627,1.2,1.138,1213
8.628,1.2,1.131,1205
8.629,1.2,1.138,1213
8.63,1.2,1.13,1203
8.631,1.2,1.136,1211
8.632,1.2,1.138,1213
8.633,1.2,1.13,1203
8.634,1.2,1.138,1213
8.635,1.2,1.133,1207
8.645,1.2,1.139,1214
8.651,1.2,1.14,1216
8.665,1.2,1.139,1214
8.667,1.2,1.135,1209
8.667,1.2,1.14,1215
8.668,1.2,1.135,1209
8.669,1.2,1.138,1213
8.67,1.2,1.136,1211
8.671,1.2,1.136,1211
8.672,1.2,1.138,1213
8.684,1.2,1.139,1214
8.685,1.2,1.133,1207
8.686,1.2,1.131,1205
8.687,1.2,1.141,1217
8.688,1.2,1.137,1212
8.689,1.2,1.14,1215
8.69,1.2,1.14,1215
8.691,1.2,1.135,1210
8.692,1.2,1.139,1214
8.693,1.2,1.14,1215
8.704,1.2,1.138,1213
8.705,1.2,1.135,1210
8.708,1.2,1.132,1206
8.709,1.2,1.146,1223
8.71,1.2,1.143,1219
8.72,1.2,1.136,1211
8.721,1.2,1.14,1215
8.722,1.2,1.135,1210
8.727,1.2,1.138,1213
8.729,1.2,1.138,1213
8.732,1.2,1.139,1214
8.734,1.2,1.131,1204
8.735,1.2,1.14,1215
8.735,1.2,1.14,1216
8.736,1.2,1.139,1214
8.737,1.2,1.133,1207
8.738,1.2,1.136,1211
8.739,1.2,1.14,1216
8.74,1.2,1.139,1214
8.75,1.2,1.138,1213
8.751,1.2,1.14,1216
8.752,1.2,1.141,1217
8.757,1.2,1.135,1210
8.758,1.2,1.138,1213
8.759,1.2,1.14,1215
8.76,1.2,1.138,1213
8.761,1.2,1.14,1216
8.762,1.2,1.132,1206
8.763,1.2,1.14,1215
8.764,1.2,1.141,1217
8.765,1.2,1.14,1216
8.775,1.2,1.14,1216
8.776,1.2,1.141,1217
8.781,1.2,1.138,1213
8.782,1.2,1.14,1216
8.784,1.2,1.135,1210
8.785,1.2,1.138,1213
8.798,1.2,1.14,1215
8.801,1.2,1.137,1212
8.805,1.2,1.138,1213
8.806,1.2,1.138,1213
8.807,1.2,1.14,1215
8.808,1.2,1.133,1207
8.809,1.2,1.138,1213
8.81,1.2,1.14,1215
8.811,1.2,1.141,1217
8.812,1.2,1.139,1214
8.813,1.2,1.143,1219
8.814,1.2,1.138,1213
8.824,1.2,1.14,1215
8.825,1.2,1.148,1225
8.83,1.2,1.138,1213
8.832,1.2,1.139,1214
8.832,1.2,1.143,1219
8.833,1.2,1.139,1214
8.834,1.2,1.14,1216
8.835,1.2,1.14,1216
8.836,1.2,1.14,1216
8.837,1.2,1.14,1215
8.838,1.2,1.141,1217
8.849,1.2,1.142,1218
8.854,1.2,1.14,1216
8.855,1.2,1.138,1213
8.856,1.2,1.137,1212
8.857,1.2,1.14,1216
8.858,1.2,1.145,1222
8.859,1.2,1.137,1212
8.86,1.2,1.14,1215
8.861,1.2,1.14,1216
8.862,1.2,1.141,1217
8.863,1.2,1.136,1211
8.874,1.2,1.141,1217
8.878,1.2,1.143,1219
8.879,1.2,1.142,1218
8.88,1.2,1.141,1217
8.883,1.2,1.14,1216
8.885,1.2,1.146,1223
8.886,1.2,1.14,1216
8.888,1.2,1.143,1219
8.888,1.2,1.145,1222
8.889,1.2,1.143,1219
8.889,1.2,1.14,1216
8.89,1.2,1.144,1221
8.901,1.2,1.113,1183
8.902,1.2,1.141,1217
8.905,1.2,1.143,1219
8.906,1.2,1.141,1217
8.907,1.2,1.151,1229
8.908,1.2,1.14,1216
8.909,1.2,1.14,1216
8.91,1.2,1.141,1217
8.911,1.2,1.142,1218
8.912,1.2,1.144,1220
8.913,1.2,1.145,1222
8.923,1.2,1.14,1216
8.924,1.2,1.144,1221
8.927,1.2,1.141,1217
8.927,1.2,1.144,1220
8.939,1.2,1.142,1218
8.94,1.2,1.136,1211
8.941,1.2,1.143,1219
8.942,1.2,1.14,1216
8.943,1.2,1.145,1222
8.944,1.2,1.141,1217
8.949,1.2,1.144,1221
8.95,1.2,1.151,1229
8.951,1.2,1.144,1220
8.952,1.2,1.145,1222
8.953,1.2,1.14,1215
8.958,1.2,1.142,1218
8.962,1.2,1.141,1217
8.963,1.2,1.144,1221
8.975,1.2,1.144,1220
8.976,1.2,1.143,1219
8.977,1.2,1.146,1223
8.978,1.2,1.144,1221
8.979,1.2,1.146,1223
8.98,1.2,1.145,1222
8.981,1.2,1.14,1215
8.982,1.2,1.144,1220
8.983,1.2,1.144,1220
8.984,1.2,1.146,1223
8.996,1.2,1.144,1221
8.999,1.2,1.148,1225
9.001,1.2,1.146,1223
9.002,1.2,1.136,1211
9.003,1.2,1.141,1217
9.004,1.2,1.145,1222
9.005,1.2,1.149,1226
9.006,1.2,1.142,1218
9.007,1.2,1.145,1222
9.008,1.2,1.143,1219
9.009,1.2,1.142,1218
9.02,1.2,1.141,1217
9.024,1.2,1.144,1221
9.025,1.2,1.141,1217
9.026,1.2,1.138,1213
9.027,1.2,1.149,1226
9.028,1.2,1.153,1231
9.029,1.2,1.14,1216
9.03,1.2,1.141,1217
9.031,1.2,1.145,1222
9.032,1.2,1.144,1221
9.033,1.2,1.142,1218
9.044,1.2,1.143,1219
9.045,1.2,1.149,1227
9.059,1.2,1.144,1221
9.064,1.2,1.144,1220
9.066,1.2,1.152,1230
9.066,1.2,1.148,1225
9.067,1.2,1.143,1219
9.068,1.2,1.145,1222
9.069,1.2,1.146,1223
9.07,1.2,1.153,1232
9.071,1.2,1.141,1217
9.072,1.2,1.141,1217
9.083,1.2,1.148,1225
9.084,1.2,1.147,1224
9.085,1.2,1.153,1231
9.086,1.2,1.146,1223
9.091,1.2,1.149,1227
9.095,1.2,1.146,1223
9.096,1.2,1.153,1232
9.097,1.2,1.155,1234
9.099,1.2,1.144,1221
9.099,1.2,1.144,1221
9.1,1.2,1.148,1225
9.101,1.2,1.145,1222
9.102,1.2,1.151,1229
9.103,1.2,1.128,1201
9.104,1.2,1.145,1222
9.115,1.2,1.146,1223
9.128,1.2,1.143,1219
9.129,1.2,1.144,1221
9.13,1.2,1.146,1223
9.131,1.2,1.149,1226
9.132,1.2,1.142,1218
9.133,1.2,1.146,1223
9.134,1.2,1.149,1226
9.135,1.2,1.151,1229
9.136,1.2,1.152,1230
9.147,1.2,1.145,1222
9.151,1.2,1.149,1227
9.152,1.2,1.153,1231
9.153,1.2,1.151,1229
9.155,1.2,1.145,1222
9.156,1.2,1.153,1231
9.157,1.2,1.153,1231
9.158,1.2,1.149,1227
9.158,1.2,1.149,1227
9.161,1.2,1.148,1225
9.163,1.2,1.149,1226
9.163,1.2,1.152,1230
9.165,1.2,1.149,1227
9.175,1.2,1.149,1227
9.176,1.2,1.152,1230
9.177,1.2,1.153,1232
9.178,1.2,1.149,1226
9.179,1.2,1.148,1225
9.18,1.2,1.151,1229
9.185,1.2,1.149,1226
9.189,1.2,1.149,1226
9.192,1.2,1.142,1218
9.194,1.2,1.152,1230
9.201,1.2,1.151,1229
9.203,1.2,1.15,1228
9.204,1.2,1.151,1229
9.208,1.2,1.151,1229
9.209,1.2,1.152,1230
9.21,1.2,1.15,1228
9.211,1.2,1.148,1225
9.212,1.2,1.152,1230
9.213,1.2,1.146,1223
9.214,1.2,1.152,1230
9.215,1.2,1.148,1225
9.216,1.2,1.152,1230
9.226,1.2,1.146,1223
9.227,1.2,1.149,1227
9.232,1.2,1.15,1228
9.233,1.2,1.149,1227
9.234,1.2,1.148,1225
9.235,1.2,1.149,1227
9.236,1.2,1.151,1229
9.237,1.2,1.146,1223
9.255,1.2,1.145,1222
9.26,1.2,1.149,1227
9.262,1.2,1.149,1227
9.263,1.2,1.153,1232
9.263,1.2,1.149,1226
9.264,1.2,1.153,1232
9.265,1.2,1.153,1232
9.266,1.2,1.153,1232
9.267,1.2,1.153,1232
9.268,1.2,1.152,1230
9.278,1.2,1.153,1232
9.279,1.2,1.151,1229
9.293,1.2,1.151,1229
9.294,1.2,1.149,1227
9.295,1.2,1.15,1228
9.296,1.2,1.152,1230
9.297,1.2,1.156,1235
9.298,1.2,1.15,1228
9.299,1.2,1.151,1229
9.3,1.2,1.149,1227
9.301,1.2,1.152,1230
9.313,1.2,1.152,1230
9.318,1.2,1.148,1225
9.319,1.2,1.153,1232
9.32,1.2,1.153,1232
9.321,1.2,1.153,1231
9.322,1.2,1.148,1225
9.323,1.2,1.148,1225
9.324,1.2,1.148,1225
9.325,1.2,1.154,1233
9.326,1.2,1.152,1230
9.337,1.2,1.151,1229
9.339,1.2,1.153,1232
9.339,1.2,1.153,1231
9.342,1.2,1.152,1230
9.343,1.2,1.153,1232
9.344,1.2,1.151,1229
9.345,1.2,1.152,1230
9.346,1.2,1.153,1232
9.347,1.2,1.152,1230
9.348,1.2,1.153,1231
9.349,1.2,1.152,1230
9.359,1.2,1.153,1231
9.364,1.2,1.153,1232
9.365,1.2,1.153,1232
9.366,1.2,1.149,1226
9.367,1.2,1.149,1227
9.368,1.2,1.153,1232
9.369,1.2,1.159,1239
9.37,1.2,1.153,1232
9.371,1.2,1.152,1230
9.372,1.2,1.151,1229
9.383,1.2,1.153,1232
9.387,1.2,1.153,1232
9.388,1.2,1.153,1232
9.389,1.2,1.149,1226
9.39,1.2,1.153,1231
9.391,1.2,1.153,1231
9.392,1.2,1.153,1232
9.393,1.2,1.151,1229
9.394,1.2,1.156,1235
9.395,1.2,1.156,1235
9.398,1.2,1.153,1232
9.399,1.2,1.155,1234
9.409,1.2,1.156,1235
9.411,1.2,1.152,1230
9.411,1.2,1.156,1235
9.417,1.2,1.153,1232
9.418,1.2,1.153,1232
9.419,1.2,1.153,1232
9.42,1.2,1.158,1237
9.421,1.2,1.158,1237
9.422,1.2,1.15,1228
9.423,1.2,1.153,1231
9.424,1.2,1.153,1232
9.425,1.2,1.156,1235
9.436,1.2,1.153,1232
9.437,1.2,1.153,1232
9.438,1.2,1.154,1233
9.439,1.2,1.153,1232
9.44,1.2,1.153,1232
9.441,1.2,1.153,1232
9.442,1.2,1.14,1215
9.443,1.2,1.153,1231
9.444,1.2,1.156,1235
9.446,1.2,1.153,1232
9.447,1.2,1.146,1223
9.457,1.2,1.153,1232
9.458,1.2,1.154,1233
9.459,1.2,1.155,1234
9.462,1.2,1.153,1232
9.463,1.2,1.153,1232
9.468,1.2,1.153,1232
9.47,1.2,1.153,1232
9.47,1.2,1.149,1226
9.471,1.2,1.153,1231
9.472,1.2,1.156,1235
9.473,1.2,1.155,1234
9.474,1.2,1.153,1231
9.475,1.2,1.153,1232
9.487,1.2,1.154,1233
9.488,1.2,1.162,1242
9.489,1.2,1.153,1232
9.49,1.2,1.153,1231
9.491,1.2,1.153,1232
9.492,1.2,1.153,1232
9.493,1.2,1.153,1232
9.494,1.2,1.154,1233
9.495,1.2,1.153,1232
9.496,1.2,1.154,1233
9.506,1.2,1.153,1232
9.507,1.2,1.155,1234
9.508,1.2,1.154,1233
9.509,1.2,1.158,1237
9.51,1.2,1.158,1238
9.511,1.2,1.156,1235
9.512,1.2,1.158,1237
9.513,1.2,1.153,1232
9.514,1.2,1.156,1235
9.516,1.2,1.153,1232
9.527,1.2,1.152,1230
9.532,1.2,1.157,1236
9.534,1.2,1.153,1232
9.534,1.2,1.153,1232
9.538,1.2,1.153,1232
9.539,1.2,1.156,1235
9.54,1.2,1.155,1234
9.541,1.2,1.156,1235
9.542,1.2,1.154,1233
9.543,1.2,1.153,1232
9.544,1.2,1.156,1235
9.545,1.2,1.158,1238
9.546,1.2,1.154,1233
9.547,1.2,1.154,1233
9.558,1.2,1.163,1243
9.562,1.2,1.156,1235
